ID,VOICE,TEXT COLOR,PORTRAIT,ROUTE TO AFTER,CHOICE_1,CHOICE_1_NEXT,CHOICE_2,CHOICE_2_NEXT,ENGLISH,SPANISH,JAPANESE,GERMAN,CHINESE,CHINESE SIMPLIFIED,KOREAN,ITALIAN,PORTUGUESE
shop_baba_return_c1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,You're still alive?,Sigues vivo?,まだ生きてたか？,Noch am Leben?,你還沒死喔?,你还没死喔?,아직 살아 있었니?,Ancora vivo?,Você ainda ta vivo?
shop_baba_return_d1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Hangin' in there?,Sobreviviendo?,頑張ってる？,Hälst`noch durch?,再撐一下吧?,再撑一下吧?,잘 버티고 있니?,Riesci a campare?,Aguentando ai?
shop_baba_return_e1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Hey.,Hey.,よう。,Hey.,呦。,呦。,안녕.,Hey.,Oi.
shop_bibi_as_baba_a1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Hey Baba!,Hola Baba!,やあババ！,Hey Baba!,哈囉巴巴!,哈啰巴巴!,안녕 바바!,Hey Baba!,Oi Baba!
shop_bibi_as_baba_a2,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,I brought some old gear!,Traje equipo viejo!,古い装備を持ってきたよ！,Ich hab dir alte Ausrüstung mitgebracht!,我拿了些舊裝備!,我拿了些旧装备!,예전 물건을 좀 가져왔어!,Ho portato del vecchio equipaggiamento!,Te trouxe um equipamento velho!
shop_bibi_as_baba_b1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Are you sure I have to charge you?,Estas seguro que tengo que cobrarte?,本当に料金取らなきゃダメ？,"Bist du dir sicher, dass ich dir einen Preis machen muss?",你確定我可以收你的錢嗎?,你确定我可以收你的钱吗?,정말 코인 받아도 되는거 맞지?,Sei sicuro che devo addebitarti?,Você tem certeza que eu tenho de te cobrar?
shop_bibi_as_baba_b2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Yes. It's good business practice.,Sí. Es una buena práctica de negocio.,ああ。商売の基本だからな。,Ja. Das ist gute Geschäftsführung.,對，這是好的商業道德。,对，这是好的商业道德。,당연하지. 사업의 기본인걸.,Sì. Fa bene per gli affari.,Sim. É boa prática comercial.
shop_bibi_as_baba_c1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Oh hey Baba!,Oh hola Baba!,あ、ババ！,"Oh, hey Baba!",喔，嘿! 巴巴!,喔，嘿! 巴巴!,잘 왔어 바바!,Oh hey Baba!,Oh oi baba!
shop_bibi_as_baba_c2,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Some of this might help you.,Algo de esto puede ayudarte.,これが役に立つかも。,Das hier könnte dir helfen.,這裡一定有派得上用場的東西。,这里一定有派得上用场的东西。,이 물건들이 도움이 될지도 몰라.,Alcune di queste cose potrebbero esserti d'aiuto.,Isso daqui pode te dar uma ajuda.
shop_bibi_as_baba_d1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Let me know if I can help!,Dime si puedo ayudarte!,何かあったら言ってね！,"Sag mir, wenn ich helfen kann!",需要什麼儘管跟我說!,需要什么尽管跟我说!,도움이 필요하면 말해줘!,Fammi sapere se posso aiutarti!,Me chama se eu poder ajudar!
shop_bibi_as_baba_d2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Okay.,Okay.,わかった。,Okay.,好喔。,好喔。,응.,Okay.,Okay.
shop_bibi_as_baba_e1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Thanks for taking over while I'm sick..,Gracias por cubrirme mientras estoy enfermo..,俺が病気の間、店番代わってくれてありがとな…,Danke fürs Einspringen wenn ich krank bin.,謝謝你在我生病的時候幫我看店...,谢谢你在我生病的时候帮我看店...,내 자리를 맡아줘서 고마워.,Grazie per aver preso il mio posto mentro ero malato..,Obrigado por tomar conta enquanto eu estou doente..
shop_bibi_as_baba_e2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Don't mention it.,Ni lo menciones.,気にしないで。,Kein Ding.,小事而已。,小事而已。,물론이지!,Non preoccuparti.,Não precisa agradecer.
shop_bibi_as_bubu_a1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Oh hey! I have some gear if you need it!,Oh hey! Tengo equipo si lo necesitas!,あ、やあ！装備が必要なら持ってきたよ！,"Oh hey! ich habe etwas Ausrüstung, wenn du sie brauchst!",對了! 你要的話我這兒有一些裝備,对了! 你要的话我这儿有一些装备,오 안녕! 네가 필요할만한 장비들을 팔고 있어!,"Oh hey! Ho dell'equipaggiamento, se ti serve!",Oh olá! Eu tenho uns equipamentos se você precisar!
shop_bibi_return_as_baba_a1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Hope it's going well out there!,Espero que todo esté yendo bien afuera!,外、頑張ってね！,"Ich hoffe, es läuft gut da draußen!",希望外面一切沒事!,希望外面一切没事!,별일 없지?,Spero stia andando bene la fuori!,Espero que esteja tudo bem por ai!
shop_bibi_return_as_baba_a2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,It is.,Sí.,ああ。,Tut es.,確實如此。,确实如此。,응.,"Sì, sta andando bene.",Está.
shop_bibi_return_as_baba_b1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Any luck yet?,Alguna suerte?,うまくいってる？,Schon Glück gehabt?,有好消息了嗎?,有好消息了吗?,좋은 소식 있어?,Qualche novità?,Alguma sorte já?
shop_bibi_return_as_baba_c1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Do you need a break? I can swap out!,Necesitas un descanso? Puedo salirme!,休憩いる？代わるよ！,Brauchst du eine Pause? Ich kann einwechseln.,你想不想休個息? 我可以代替你打喔!,你想不想休个息? 我可以代替你打喔!,좀 쉴래? 내가 자리 바꿔줄수 있어!,Hai bisogno di una pausa? Posso darti il cambio!,Você precisa de uma pausa? Eu posso trocar com você!
shop_bibi_return_as_baba_c2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,No.,No.,いや、いい。,Nein.,不用啦。,不用啦。,아니.,No.,Não.
shop_bibi_return_as_baba_d1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Welcome back!,Bienvenido otra vez!,おかえり！,Willkommen zurück!,歡迎回來!,欢迎回来!,어서와!,Bentortnato!,Bem vindo de volta!
shop_bibi_return_as_baba_e1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,frog.,rana.,カエル。,Frosch.,青蛙。,青蛙。,개구리다!,rana.,sapo.
shop_bibi_return_as_bubu_a1,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,Hey there!,Hola!,やあ！,Hallo!,哈囉!,哈啰!,안녕!,Hey!,E aí!
shop_bubu_a1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Got some rare trinkets for sale!,Tengo cositas raras a la venta!,珍しいお宝、安く売ってるよ！,Ich hab ein paar seltene Schmuckstücke zu verkaufen!,這裡有些稀有玩意兒出售喔!,这里有些稀有玩意儿出售喔!,희귀한 물건들을 팔고 있어!,Ho della cianfrusaglia di valore in vendità!,To com umas bugigangas raras em venda!
shop_bubu_a2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Very cheap!,Muy baratas!,激安！,Sehr billig!,很便宜呦!,很便宜呦!,값도 저렴하다고!,Molto ecomonica!,Bem barato!
shop_bubu_b1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Found some expensive stuff!,Encontré algunas cosas caras!,高級品が手に入ったぜ！,Hab ein paar teure Sachen gefunden!,找到一些貴東東了!,找到一些贵东东了!,값비싼 물건들을 찾았어!,Ho trovato della roba di valore!,Encontrei algumas coisas bem caras aqui!
shop_bubu_b2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Everything is on sale!,Todo está en descuento!,全品セール中！,Alles muss raus!,全館打折喔!,全馆打折喔!,여기 있는 전부 다 파는 물건이야!,Tutto è in vendità!,Tudo ta em saldo!
shop_bubu_c1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Got some rare trinkets for sale!,Tengo cositas raras a la venta!,珍しいお宝、安く売ってるよ！,Ich hab ein paar seltene Schmuckstücke zu verkaufen!,少見物品要買要快喔!,少见物品要买要快喔!,희귀한 물건들을 팔고 있어!,Ho della cianfrusaglia di valore in vendità!,To com umas bugigangas raras em venda!
shop_bubu_c2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Very cheap!,Muy baratas!,激安！,Sehr günstig!,很超值的!,很超值的!,값도 저렴하다고!,Molto ecomonica!,Bem barato!
shop_bubu_d1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Got some rare trinkets for sale!,Tengo cositas raras a la venta!,珍しいお宝、安く売ってるよ！,Ich hab ein paar seltene Schmuckstücke zu verkaufen!,稀有裝備熱賣中!,稀有装备热卖中!,희귀한 물건들을 팔고 있어!,Ho della cianfrusaglia di valore in vendità!,To com umas bugigangas raras em venda!
shop_bubu_d2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Very cheap!,Muy baratas!,激安！,Für einen super Preis!,物超所值呦!,物超所值呦!,값도 저렴하다고!,Molto ecomonica!,Bem barato!
shop_bubu_e1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Got some rare trinkets for sale!,Tengo cositas raras a la venta!,珍しいお宝、安く売ってるよ！,Seltener Plunder zu verkaufen!,罕見的商品出售中!,罕见的商品出售中!,희귀한 물건들을 팔고 있어!,Ho della cianfrusaglia di valore in vendità!,To com umas bugigangas raras em venda!
shop_bubu_e2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Very cheap!,Muy baratas!,激安！,Das kann sich jeder leisten!,很便宜的啦!,很便宜的啦!,값도 저렴하다고!,Molto ecomonica!,Bem barato!
shop_bubu_return_a1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Back already? I got plenty left!,De nuevo aquí? Todavía tengo suficiente!,もう戻ってきたか？まだたくさんあるぜ！,Schon zurück? Ich hab genug übrig!,這麼快就回來了? 我還有很多喔!,这么快就回来了? 我还有很多喔!,벌써 돌아온 거야? 아직 물건은 많이 남아 있어!,Tornato di già? Ho molto in riserva!,Já ta aqui denovo? Ainda tenho bastante em sobra
shop_bubu_return_b1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,One of these would sure help ya!,Uno de estos seguro te ayudará!,これがあれば助かるぜ！,Eins hiervon kann dir sicherlich helfen!,一定有東西幫的到你的!,一定有东西帮的到你的!,이 물건들 중에 하나쯤은 필요하겠지!,Uno di questi ti aiuterà decisamente!,Um desses com certeza te ajudaria!
shop_bubu_return_c1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,One of these would sure help ya!,Uno de estos seguro te ayudará!,これがあれば助かるぜ！,Das hier ist sicherlich nützlich!,這裡一定有好用的東西的!,这里一定有好用的东西的!,이 물건들 중에 하나쯤은 필요하겠지!,Uno di questi ti aiuterà decisamente!,Um desses com certeza te ajudaria!
shop_bubu_return_d1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,One of these would sure help ya!,Uno de estos seguro te ayudará!,これがあれば助かるぜ！,Das kannst du sicherlich gebrauchen!,其中一件一定會有用的!,其中一件一定会有用的!,이 물건들 중에 하나쯤은 필요하겠지!,Uno di questi ti aiuterà decisamente!,Um desses com certeza te ajudaria!
shop_bubu_return_e1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,One of these would sure help ya!,Uno de estos seguro te ayudará!,これがあれば助かるぜ！,"Hier, dafür hast du sicher einen Nutzen!",買了一定不會後悔的!,买了一定不会后悔的!,이 물건들 중에 하나쯤은 필요하겠지!,Uno di questi ti aiuterà decisamente!,Um desses com certeza te ajudaria!
shop_interact_baba_as_bebe_a_a1,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,Give me a lollipop!!,Dame una paleta!!,ぺろぺろキャンディちょうだい！！,Gib mir einen Lolli!,給我一根棒棒糖!,给我一根棒棒糖!,사탕 하나만 주세요!,Dammi un lecca lecca!!,Me de um pirulito!!
shop_interact_baba_as_bebe_a_a2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Don't have any.,No tengo.,ないよ。,Hab keine.,我沒賣欸。,我没卖欸。,사탕 없는데.,Non c'è l'ho.,Eu não tenho nenhum.
shop_interact_baba_as_bebe_a_a3,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,>:(((,>:(((,>:(((,>:(((,>:(((,>:(((,>:(((,>:(((,>:(((
shop_interact_baba_as_bebe_a1,snd_talk_low,fff6d1,spr_portrait_baba,-1,choice_yes_bebe,shop_interact_baba_as_bebe_a_a,choice_yes_bebe,shop_interact_baba_as_bebe_a_a,Can I help you?,Te puedo ayudar?,何かご用？,Kann ich dir behilflich sei?,需要什麼嗎?,需要什么吗?,뭐 필요하니?,Posso aiutarti?,Posso te ajudar?
shop_interact_baba_as_bebe_b1,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,You smell funky!!,Hueles raro!!,くっさい！！,Du riechst lustig!,你聞起來好怪!!,你闻起来好怪!!,아저씨 냄새나요!,Hai un odore divertente!!,Você ta com um cheiro estranho!!
shop_interact_baba_as_bebe_b2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,I am a frog.,Soy una rana.,俺はカエルだ。,Ich bin ein Frosch.,我是隻青蛙。,我是只青蛙。,난 개구리니까.,Sono una rana.,Eu sou um sapo.
shop_interact_baba_as_bebe_b3,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,Ew.,Ew.,うえっ。,Bäh.,噁。,恶。,으으..,Ew.,Ew.
shop_interact_baba_as_bebe_b4,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,...,...,…,...,...,...,...,...,...
shop_interact_baba_as_bebe_c1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,"Why are you here alone, little girl?","Por qué estas aquí sola, pequeña?",お嬢ちゃん、なんで一人でここに？,"Warum bist hier allein, kleines Mädchen?",你一個人在這做什麼，小女孩?,你一个人在这做什么，小女孩?,왜 여기 혼자 왔니 꼬맹아?,"Perché sei qui da sola, ragazzina?","Porque você ta aqui sozinha, menininha?"
shop_interact_baba_as_bebe_c2,snd_talk_high,bf794d,spr_portrait_bebe,-1,-1,-1,-1,-1,I seek council with The Great One.,Busco consejo con El Grande.,偉大なるお方とお話しに来たの。,Ich ersuche eine Sitzung mit dem Allmächtigen.,我正在尋求至高尊主的開導,我正在寻求至高尊主的开导,위대한 자의 가르침을 받으러 왔어요.,Cerco consiglio con il Grande Maestro.,Busco conselho com O Grande
shop_interact_baba_as_bebe_c3,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,...oh.,...oh.,…そうか。,...oh.,...好喔。,...好喔。,...그렇구나.,...oh.,...oh.
shop_interact_baba_as_bibi_a_a1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Then buy somethin.',Entonces compra algo.,じゃあ何か買ってけ。,Dann kauf was.,那買點東西吧。,那买点东西吧。,그럼 뭐라도 사.,Allora compra qualcosa.,Então compre algo.
shop_interact_baba_as_bibi_a_b1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Then leave.,Entonces vete.,じゃあ帰れ。,Dann geh.,那你可以離開了。,那你可以离开了。,그럼 나가.,E vattene.,Então saia.
shop_interact_baba_as_bibi_a1,snd_talk_low,fff6d1,spr_portrait_baba,-1,choice_yes_bibi,shop_interact_baba_as_bibi_a_a,choice_no_bibi,shop_interact_baba_as_bibi_a_b,Can I help you?,Te puedo ayudar?,何かご用？,Kann ich dir helfen?,我可以幫你嗎?,我可以帮你吗?,뭐 필요하니?,Posso aiutarti?,Posso te ajudar?
shop_interact_baba_as_bibi_b1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Are you trying to get to Bobo?,Intentas llegar a Bobo?,ボボのところに行こうとしてる？,"Versuchst du, zu Bobo zu kommen?",你在嘗試打敗波波嗎?,你在尝试打败波波吗?,보보한테 가려는 거니?,Stai provando a raggiungere Bobo?,Você ta tentado chegar no Bobo?
shop_interact_baba_as_bibi_b2,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,I sure am!,Así es!,うん、そうだよ！,Genau so ist es!,那當然!,那当然!,물론이죠!,Certamente!,Pode crer que eu to!
shop_interact_baba_as_bibi_b3,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Then buy some gear.,Entonces compra equipo.,じゃあ装備を買え。,Dann kauf ein bisschen Ausrüstung.,那先買點東西吧。,那先买点东西吧。,그럼 장비들을 사가렴.,Allora compra dell'equipaggiamento.,Então compre algum equipamento.
shop_interact_baba_as_bibi_b4,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,You'll need it.,Lo necesitaras.,必要になるぞ。,Du wirst es brauchen.,你會需要它們的。,你会需要它们的。,꼭 필요할 거야.,Ti servirà.,Você vai precisar.
shop_interact_baba_as_bibi_b5,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,...Can I get a discount?,...Me puedes dar un descuento?,…割引してくれない？,...Kann ich Rabatt kriegen?,...可以打個折嗎?,...可以打个折吗?,...좀 깎아주면 안될까요?,...Posso avere uno sconto?,...Posso ter um desconto?
shop_interact_baba_as_bibi_b6,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,No.,No.,無理。,Nein.,免談。,免谈。,안돼.,No.,Não.
shop_interact_baba_as_bibi_c1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,"Stay safe, Bibi.","Cuídate, Bibi.",気をつけてな、ビビ。,"Pass auf dich auf, Bibi.",一路順風喔，比比。,一路顺风喔，比比。,"몸 조심해, 비비.","Stai sicura, Bibi.","Tenha cuidado, Bibi."
shop_interact_baba_as_bibi_c2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Bobo is a tricky one.,Bobo es peculiar.,ボボはずる賢い奴だ。,Bobo is trügerisch.,波波狠狡猾的。,波波狠狡猾的。,바바는 위험하니까.,Bobo è scaltro.,Bobo é complicado.
shop_interact_baba_as_bibi_c3,snd_talk_highmid,c785e7,spr_portrait_bibi,-1,-1,-1,-1,-1,He sure is...,Definitavemente...,ほんとそうだよね…,Sicherlich...,的確是這樣...,的确是这样...,그럴 것 같아요..,Per davvero...,Ele bem é...
shop_interact_baba_as_bibi_c4,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Never trust him.,Nunca confíes en él.,絶対に信じるな。,Vertraue ihm niemals.,永遠不要信任他。,永远不要信任他。,절대로 그녀석을 믿지 마.,Non fidarti  mai di lui.,Nunca confie nele.
shop_interact_baba_as_bubu_a_a1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,You can give me a discount!,Me puedes dar un descuento!,ねえ割引してよ！,Du kannst mir einen Rabatt geben!,你可以給我優惠!,你可以给我优惠!,가격 좀 깎아주세요!,Dammi uno sconto!,Você pode me dar um desconto!
shop_interact_baba_as_bubu_a_a2,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,I'll give you a wallop.,Yo te daré un golpe.,ぶっ飛ばすぞ。,Eine Schelle kann ich dir geben.,我可以胖揍你一頓。,我可以胖揍你一顿。,머리는 깎아줄수 있는데.,Ti posso dare un pugno.,Vou te dar uma surra.
shop_interact_baba_as_bubu_a_a3,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Eep!,Eep!,ヒッ！,Aah!,咿呀!,咿呀!,안돼요!,Eek!,Eep!
shop_interact_baba_as_bubu_a_b1,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Your goods look pretty cheap.,Tus cosas se ven bastante baratas.,お前の品物、安っぽく見えるな。,Deine Waren sehen sehr billig aus.,你的東西看起來很廉價。,你的东西看起来很廉价。,이 물건들 싸구려 같은데...,I tuoi articoli sembrano a economici.,Os seus bens parecem bem baratos.
shop_interact_baba_as_bubu_a_b2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,Not interested for those prices.,No estoy interesado por esos precios.,この値段じゃ買う気にならねぇな。,Ich bin bei diesen Preisen nicht interessiert.,這種價格我沒興趣。,这种价格我没兴趣。,이 가격에는 관심 없어요.,Non mi interessano a quel prezzo.,Não estou interessado nesses preços.
shop_interact_baba_as_bubu_a_b3,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,...Excuse me?,..Perdon?,…なんだと？,...Wie bitte?,...你說什麼?,...你说什么?,...뭐라고?,...Scusami?,..Me desculpa?
shop_interact_baba_as_bubu_a1,snd_talk_low,fff6d1,spr_portrait_baba,-1,choice_yes_bubu,shop_interact_baba_as_bubu_a_a,choice_no_bubu,shop_interact_baba_as_bubu_a_b,Can I help you?,Puedo ayudarte?,何かご用？,Kann ich dir helfen?,需要什麼嗎?,需要什么吗?,뭐 필요하니?,Posso aiutarti?,Posso te ajudar?
shop_interact_baba_as_bubu_b1,snd_talk_low,fff6d1,spr_portrait_baba,-1,-1,-1,-1,-1,Have we met?,Nos conocemos?,どっかで会ったか？,Kennen wir uns?,我是不是在哪裡見過你?,我是不是在哪里见过你?,우리 만난적 있던가?,Ci siamo già incontrati?,Nos conhecemos?
shop_interact_baba_as_bubu_b2,snd_talk_lowmid,f7a5cb,spr_portrait_bubu,-1,-1,-1,-1,-1,"!! Nope! No, sir!","!! Nop! No, señor!",！！　いえ！会ってませんとも！,!! Nö! Nein mein Herr!,!! 不!! 絕對沒這回事，先生!,!! 不!! 绝对没这回事，先生!,!! 아니요!! 절대 아니에요!!,!! No! No signore!,"!! Nope! Não, senhor!"
